#mean:3866.35 standard variance:1853.34,,,
"#""Time""",Internet traffic data (in bits) from an ISP. Aggregated traffic in the United Kingdom academic network backbone. It was collected between 19 November 2004, at 09:30 hours and 27 January 2005, at 11:11 hours. Data collected at five minute intervals.
2005-01-14 11:50:00,1.31764,,
2005-01-14 11:55:00,1.43085,,
2005-01-14 12:00:00,1.30019,,
2005-01-14 12:05:00,1.43457,,
2005-01-14 12:10:00,1.45761,,
2005-01-14 12:15:00,1.46318,,
2005-01-14 12:20:00,1.38679,,
2005-01-14 12:25:00,1.51162,,
2005-01-14 12:30:00,1.43487,,
2005-01-14 12:35:00,1.31029,,
2005-01-14 12:40:00,1.29214,,
2005-01-14 12:45:00,1.22068,,
2005-01-14 12:50:00,1.26556,,
2005-01-14 12:55:00,1.36459,,
2005-01-14 13:00:00,1.36966,,
2005-01-14 13:05:00,1.384,,
2005-01-14 13:10:00,1.37855,,
2005-01-14 13:15:00,1.36922,,
2005-01-14 13:20:00,1.42589,,
2005-01-14 13:25:00,1.35528,,
2005-01-14 13:30:00,1.34638,,
2005-01-14 13:35:00,1.46404,,
2005-01-14 13:40:00,1.60656,,
2005-01-14 13:45:00,1.69772,,
2005-01-14 13:50:00,1.69955,,
2005-01-14 13:55:00,1.74225,,
2005-01-14 14:00:00,1.78308,,
2005-01-14 14:05:00,1.77719,,
2005-01-14 14:10:00,1.802,,
2005-01-14 14:15:00,1.73458,,
2005-01-14 14:20:00,1.66294,,
2005-01-14 14:25:00,1.64697,,
2005-01-14 14:30:00,1.57307,,
2005-01-14 14:35:00,1.60375,,
2005-01-14 14:40:00,1.58117,,
2005-01-14 14:45:00,1.62011,,
2005-01-14 14:50:00,1.71929,,
2005-01-14 14:55:00,1.70448,,
2005-01-14 15:00:00,1.75349,,
2005-01-14 15:05:00,1.76281,,
2005-01-14 15:10:00,1.72825,,
2005-01-14 15:15:00,1.61686,,
2005-01-14 15:20:00,1.52099,,
2005-01-14 15:25:00,1.5371,,
2005-01-14 15:30:00,1.63945,,
2005-01-14 15:35:00,1.5662,,
2005-01-14 15:40:00,1.48359,,
2005-01-14 15:45:00,1.47619,,
2005-01-14 15:50:00,1.4155,,
2005-01-14 15:55:00,1.39047,,
2005-01-14 16:00:00,1.2981,,
2005-01-14 16:05:00,1.35535,,
2005-01-14 16:10:00,1.2241,,
2005-01-14 16:15:00,1.25543,,
2005-01-14 16:20:00,1.12222,,
2005-01-14 16:25:00,1.11332,,
2005-01-14 16:30:00,1.08193,,
2005-01-14 16:35:00,0.968686,,
2005-01-14 16:40:00,0.863975,,
2005-01-14 16:45:00,0.940457,,
2005-01-14 16:50:00,0.905695,,
2005-01-14 16:55:00,0.867843,,
2005-01-14 17:00:00,0.777233,,
2005-01-14 17:05:00,0.839087,,
2005-01-14 17:10:00,0.745326,,
2005-01-14 17:15:00,0.688798,,
2005-01-14 17:20:00,0.654865,,
2005-01-14 17:25:00,0.594505,,
2005-01-14 17:30:00,0.518822,,
2005-01-14 17:35:00,0.49472,,
2005-01-14 17:40:00,0.46307,,
2005-01-14 17:45:00,0.472417,,
2005-01-14 17:50:00,0.454753,,
2005-01-14 17:55:00,0.392264,,
2005-01-14 18:00:00,0.392728,,
2005-01-14 18:05:00,0.43957,,
2005-01-14 18:10:00,0.452068,,
2005-01-14 18:15:00,0.43609,,
2005-01-14 18:20:00,0.386456,,
2005-01-14 18:25:00,0.346202,,
2005-01-14 18:30:00,0.340211,,
2005-01-14 18:35:00,0.29788,,
2005-01-14 18:40:00,0.316239,,
2005-01-14 18:45:00,0.315902,,
2005-01-14 18:50:00,0.327939,,
2005-01-14 18:55:00,0.349588,,
2005-01-14 19:00:00,0.325123,,
2005-01-14 19:05:00,0.349653,,
2005-01-14 19:10:00,0.355704,,
2005-01-14 19:15:00,0.32569,,
2005-01-14 19:20:00,0.213691,,
2005-01-14 19:25:00,0.196761,,
2005-01-14 19:30:00,0.153366,,
2005-01-14 19:35:00,0.163194,,
2005-01-14 19:40:00,0.147219,,
2005-01-14 19:45:00,0.150553,,
2005-01-14 19:50:00,0.0689698,,
2005-01-14 19:55:00,0.0517982,,
2005-01-14 20:00:00,0.0791769,,
2005-01-14 20:05:00,0.0336573,,
2005-01-14 20:10:00,0.0104884,,
2005-01-14 20:15:00,0.035317,,
2005-01-14 20:20:00,0.0368666,,
2005-01-14 20:25:00,0.0543206,,
2005-01-14 20:30:00,0.0112698,,
2005-01-14 20:35:00,-0.0274605,,
2005-01-14 20:40:00,-0.0435852,,
2005-01-14 20:45:00,-0.0508574,,
2005-01-14 20:50:00,-0.0383616,,
2005-01-14 20:55:00,-0.0470138,,
2005-01-14 21:00:00,-0.0581897,,
2005-01-14 21:05:00,-0.0451956,,
2005-01-14 21:10:00,-0.00149309,,
2005-01-14 21:15:00,-0.0181642,,
2005-01-14 21:20:00,0.0566304,,
2005-01-14 21:25:00,0.0668637,,
2005-01-14 21:30:00,0.00521675,,
2005-01-14 21:35:00,0.00110607,,
2005-01-14 21:40:00,-0.00729212,,
2005-01-14 21:45:00,0.0101248,,
2005-01-14 21:50:00,-0.0396698,,
2005-01-14 21:55:00,-0.0318603,,
2005-01-14 22:00:00,-0.0315698,,
2005-01-14 22:05:00,-0.07138,,
2005-01-14 22:10:00,-0.0853049,,
2005-01-14 22:15:00,-0.0404663,,
2005-01-14 22:20:00,-0.0482055,,
2005-01-14 22:25:00,-0.0765369,,
2005-01-14 22:30:00,-0.10335,,
2005-01-14 22:35:00,-0.122806,,
2005-01-14 22:40:00,-0.0844545,,
2005-01-14 22:45:00,-0.0669858,,
2005-01-14 22:50:00,-0.0807409,,
2005-01-14 22:55:00,-0.0830446,,
2005-01-14 23:00:00,-0.0958409,,
2005-01-14 23:05:00,-0.103243,,
2005-01-14 23:10:00,-0.0993823,,
2005-01-14 23:15:00,-0.142607,,
2005-01-14 23:20:00,-0.159593,,
2005-01-14 23:25:00,-0.0997688,,
2005-01-14 23:30:00,-0.136549,,
2005-01-14 23:35:00,-0.188286,,
2005-01-14 23:40:00,-0.198416,,
2005-01-14 23:45:00,-0.189936,,
2005-01-14 23:50:00,-0.176844,,
2005-01-14 23:55:00,-0.2276,,
2005-01-15 00:00:00,-0.246505,,
2005-01-15 00:05:00,-0.268921,,
2005-01-15 00:10:00,-0.304469,,
2005-01-15 00:15:00,-0.277493,,
2005-01-15 00:20:00,-0.332593,,
2005-01-15 00:25:00,-0.309403,,
2005-01-15 00:30:00,-0.296585,,
2005-01-15 00:35:00,-0.315855,,
2005-01-15 00:40:00,-0.284588,,
2005-01-15 00:45:00,-0.319386,,
2005-01-15 00:50:00,-0.345437,,
2005-01-15 00:55:00,-0.343647,,
2005-01-15 01:00:00,-0.324976,,
2005-01-15 01:05:00,-0.317875,,
2005-01-15 01:10:00,-0.274759,,
2005-01-15 01:15:00,-0.239786,,
2005-01-15 01:20:00,-0.310124,,
2005-01-15 01:25:00,-0.325392,,
2005-01-15 01:30:00,-0.360179,,
2005-01-15 01:35:00,-0.400804,,
2005-01-15 01:40:00,-0.43976,,
2005-01-15 01:45:00,-0.420007,,
2005-01-15 01:50:00,-0.444777,,
2005-01-15 01:55:00,-0.45155,,
2005-01-15 02:00:00,-0.441758,,
2005-01-15 02:05:00,-0.472148,,
2005-01-15 02:10:00,-0.451073,,
2005-01-15 02:15:00,-0.477946,,
2005-01-15 02:20:00,-0.516517,,
2005-01-15 02:25:00,-0.533328,,
2005-01-15 02:30:00,-0.591119,,
2005-01-15 02:35:00,-0.573591,,
2005-01-15 02:40:00,-0.592923,,
2005-01-15 02:45:00,-0.63931,,
2005-01-15 02:50:00,-0.635713,,
2005-01-15 02:55:00,-0.592286,,
2005-01-15 03:00:00,-0.576636,,
2005-01-15 03:05:00,-0.62687,,
2005-01-15 03:10:00,-0.604272,,
2005-01-15 03:15:00,-0.639371,,
2005-01-15 03:20:00,-0.666513,,
2005-01-15 03:25:00,-0.663911,,
2005-01-15 03:30:00,-0.706598,,
2005-01-15 03:35:00,-0.731456,,
2005-01-15 03:40:00,-0.737394,,
2005-01-15 03:45:00,-0.723326,,
2005-01-15 03:50:00,-0.767191,,
2005-01-15 03:55:00,-0.729717,,
2005-01-15 04:00:00,-0.741574,,
2005-01-15 04:05:00,-0.715127,,
2005-01-15 04:10:00,-0.710446,,
2005-01-15 04:15:00,-0.748811,,
2005-01-15 04:20:00,-0.755615,,
2005-01-15 04:25:00,-0.762758,,
2005-01-15 04:30:00,-0.797206,,
2005-01-15 04:35:00,-0.823227,,
2005-01-15 04:40:00,-0.791289,,
2005-01-15 04:45:00,-0.768401,,
2005-01-15 04:50:00,-0.892373,,
2005-01-15 04:55:00,-0.891707,,
2005-01-15 05:00:00,-0.888478,,
2005-01-15 05:05:00,-0.896308,,
2005-01-15 05:10:00,-0.932053,,
2005-01-15 05:15:00,-0.963806,,
2005-01-15 05:20:00,-0.985716,,
2005-01-15 05:25:00,-0.988073,,
2005-01-15 05:30:00,-0.984501,,
2005-01-15 05:35:00,-0.996283,,
2005-01-15 05:40:00,-0.996098,,
2005-01-15 05:45:00,-0.97742,,
2005-01-15 05:50:00,-0.961633,,
2005-01-15 05:55:00,-0.961458,,
2005-01-15 06:00:00,-0.974593,,
2005-01-15 06:05:00,-0.97803,,
2005-01-15 06:10:00,-0.967802,,
2005-01-15 06:15:00,-0.965012,,
2005-01-15 06:20:00,-0.983349,,
2005-01-15 06:25:00,-0.973403,,
2005-01-15 06:30:00,-1.00307,,
2005-01-15 06:35:00,-1.00091,,
2005-01-15 06:40:00,-0.996177,,
2005-01-15 06:45:00,-0.996923,,
2005-01-15 06:50:00,-0.995106,,
2005-01-15 06:55:00,-0.991583,,
2005-01-15 07:00:00,-1.03709,,
2005-01-15 07:05:00,-1.02049,,
2005-01-15 07:10:00,-0.989104,,
2005-01-15 07:15:00,-0.984749,,
2005-01-15 07:20:00,-1.01808,,
2005-01-15 07:25:00,-0.995393,,
2005-01-15 07:30:00,-0.98458,,
2005-01-15 07:35:00,-0.984262,,
2005-01-15 07:40:00,-0.985422,,
2005-01-15 07:45:00,-0.949872,,
2005-01-15 07:50:00,-0.985841,,
2005-01-15 07:55:00,-0.976566,,
2005-01-15 08:00:00,-0.923609,,
2005-01-15 08:05:00,-0.955108,,
2005-01-15 08:10:00,-0.930817,,
2005-01-15 08:15:00,-0.93261,,
2005-01-15 08:20:00,-0.948204,,
2005-01-15 08:25:00,-0.968431,,
2005-01-15 08:30:00,-0.970735,,
2005-01-15 08:35:00,-0.940661,,
2005-01-15 08:40:00,-0.929787,,
2005-01-15 08:45:00,-0.885293,,
2005-01-15 08:50:00,-0.911716,,
2005-01-15 08:55:00,-0.90492,,
2005-01-15 09:00:00,-0.901821,,
2005-01-15 09:05:00,-0.89149,,
2005-01-15 09:10:00,-0.851259,,
2005-01-15 09:15:00,-0.81025,,
2005-01-15 09:20:00,-0.819226,,
2005-01-15 09:25:00,-0.780256,,
2005-01-15 09:30:00,-0.767526,,
2005-01-15 09:35:00,-0.796721,,
2005-01-15 09:40:00,-0.798376,,
2005-01-15 09:45:00,-0.810395,,
2005-01-15 09:50:00,-0.832135,,
2005-01-15 09:55:00,-0.810945,,
2005-01-15 10:00:00,-0.741685,,
2005-01-15 10:05:00,-0.702811,,
2005-01-15 10:10:00,-0.693307,,
2005-01-15 10:15:00,-0.650453,,
2005-01-15 10:20:00,-0.645433,,
2005-01-15 10:25:00,-0.644384,,
2005-01-15 10:30:00,-0.649263,,
2005-01-15 10:35:00,-0.610767,,
2005-01-15 10:40:00,-0.484043,,
2005-01-15 10:45:00,-0.5152,,
2005-01-15 10:50:00,-0.500336,,
2005-01-15 10:55:00,-0.509248,,
2005-01-15 11:00:00,-0.49504,,
2005-01-15 11:05:00,-0.499329,,
2005-01-15 11:10:00,-0.475313,,
2005-01-15 11:15:00,-0.502618,,
2005-01-15 11:20:00,-0.491404,,
2005-01-15 11:25:00,-0.421087,,
2005-01-15 11:30:00,-0.362613,,
2005-01-15 11:35:00,-0.368041,,
2005-01-15 11:40:00,-0.356604,,
2005-01-15 11:45:00,-0.314208,,
2005-01-15 11:50:00,-0.336859,,
2005-01-15 11:55:00,-0.332238,,
2005-01-15 12:00:00,-0.345249,,
2005-01-15 12:05:00,-0.30072,,
2005-01-15 12:10:00,-0.271161,,
2005-01-15 12:15:00,-0.188538,,
2005-01-15 12:20:00,-0.204142,,
2005-01-15 12:25:00,-0.114631,,
2005-01-15 12:30:00,-0.217273,,
2005-01-15 12:35:00,-0.261826,,
2005-01-15 12:40:00,-0.179814,,
2005-01-15 12:45:00,-0.1871,,
2005-01-15 12:50:00,-0.186539,,
2005-01-15 12:55:00,-0.157728,,
2005-01-15 13:00:00,-0.142485,,
2005-01-15 13:05:00,-0.116768,,
2005-01-15 13:10:00,-0.0972059,,
2005-01-15 13:15:00,-0.109927,,
2005-01-15 13:20:00,-0.112185,,
2005-01-15 13:25:00,-0.051677,,
2005-01-15 13:30:00,-0.0901497,,
2005-01-15 13:35:00,-0.0746342,,
2005-01-15 13:40:00,-0.03128,,
2005-01-15 13:45:00,-0.00928327,,
2005-01-15 13:50:00,-0.0398259,,
2005-01-15 13:55:00,-0.0156185,,
2005-01-15 14:00:00,-0.0323746,,
2005-01-15 14:05:00,0.00485511,,
2005-01-15 14:10:00,0.029605,,
2005-01-15 14:15:00,0.0570955,,
2005-01-15 14:20:00,0.0384179,,
2005-01-15 14:25:00,0.0574785,,
2005-01-15 14:30:00,0.128178,,
2005-01-15 14:35:00,0.144078,,
2005-01-15 14:40:00,0.159676,,
2005-01-15 14:45:00,0.100423,,
2005-01-15 14:50:00,0.0943713,,
2005-01-15 14:55:00,0.0810787,,
2005-01-15 15:00:00,0.0228695,,
2005-01-15 15:05:00,0.0306742,,
2005-01-15 15:10:00,0.0768151,,
2005-01-15 15:15:00,0.128287,,
2005-01-15 15:20:00,0.11166,,
2005-01-15 15:25:00,0.119064,,
2005-01-15 15:30:00,0.111348,,
2005-01-15 15:35:00,0.124266,,
2005-01-15 15:40:00,0.1387,,
2005-01-15 15:45:00,0.129331,,
2005-01-15 15:50:00,0.112794,,
2005-01-15 15:55:00,0.104219,,
2005-01-15 16:00:00,0.0924749,,
2005-01-15 16:05:00,0.0754472,,
2005-01-15 16:10:00,0.11959,,
2005-01-15 16:15:00,0.120751,,
2005-01-15 16:20:00,0.119793,,
2005-01-15 16:25:00,0.0504644,,
2005-01-15 16:30:00,0.0450901,,
2005-01-15 16:35:00,0.0839589,,
2005-01-15 16:40:00,0.145491,,
2005-01-15 16:45:00,0.10649,,
2005-01-15 16:50:00,0.0351409,,
2005-01-15 16:55:00,0.0640113,,
2005-01-15 17:00:00,0.0506832,,
2005-01-15 17:05:00,0.00817111,,
2005-01-15 17:10:00,-0.0190818,,
2005-01-15 17:15:00,-0.0100817,,
2005-01-15 17:20:00,-0.0243431,,
2005-01-15 17:25:00,0.0231213,,
2005-01-15 17:30:00,0.0772947,,
2005-01-15 17:35:00,0.0877929,,
2005-01-15 17:40:00,0.0390437,,
2005-01-15 17:45:00,0.0788293,,
2005-01-15 17:50:00,0.0613277,,
2005-01-15 17:55:00,0.0187187,,
2005-01-15 18:00:00,0.0194751,,
2005-01-15 18:05:00,0.0473844,,
2005-01-15 18:10:00,0.0315674,,
2005-01-15 18:15:00,0.0145606,,
2005-01-15 18:20:00,0.0267115,,
2005-01-15 18:25:00,0.0622291,,
2005-01-15 18:30:00,0.0497621,,
2005-01-15 18:35:00,0.0619819,,
2005-01-15 18:40:00,0.113768,,
2005-01-15 18:45:00,0.101091,,
2005-01-15 18:50:00,0.0894908,,
2005-01-15 18:55:00,0.111752,,
2005-01-15 19:00:00,0.107384,,
2005-01-15 19:05:00,0.092359,,
2005-01-15 19:10:00,0.0938358,,
2005-01-15 19:15:00,0.0704037,,
2005-01-15 19:20:00,0.0555942,,
2005-01-15 19:25:00,0.0562046,,
2005-01-15 19:30:00,0.0383446,,
2005-01-15 19:35:00,0.0653677,,
2005-01-15 19:40:00,0.0176678,,
2005-01-15 19:45:00,0.0259283,,
2005-01-15 19:50:00,0.00510704,,
2005-01-15 19:55:00,0.0320368,,
2005-01-15 20:00:00,0.0276816,,
2005-01-15 20:05:00,-0.00339069,,
2005-01-15 20:10:00,0.0062597,,
2005-01-15 20:15:00,-0.0285655,,
2005-01-15 20:20:00,-0.0800667,,
2005-01-15 20:25:00,-0.086742,,
2005-01-15 20:30:00,-0.102294,,
2005-01-15 20:35:00,-0.0691904,,
2005-01-15 20:40:00,-0.0269442,,
2005-01-15 20:45:00,-0.0506637,,
2005-01-15 20:50:00,-0.0632551,,
2005-01-15 20:55:00,-0.0622903,,
2005-01-15 21:00:00,-0.083186,,
2005-01-15 21:05:00,-0.0916097,,
2005-01-15 21:10:00,-0.134233,,
2005-01-15 21:15:00,-0.110122,,
2005-01-15 21:20:00,-0.103684,,
2005-01-15 21:25:00,-0.0862543,,
2005-01-15 21:30:00,-0.0798755,,
2005-01-15 21:35:00,-0.093769,,
2005-01-15 21:40:00,-0.0153759,,
2005-01-15 21:45:00,-0.050889,,
2005-01-15 21:50:00,-0.100236,,
2005-01-15 21:55:00,-0.0601537,,
2005-01-15 22:00:00,-0.0895999,,
2005-01-15 22:05:00,-0.103823,,
2005-01-15 22:10:00,-0.113519,,
2005-01-15 22:15:00,-0.111685,,
2005-01-15 22:20:00,-0.110813,,
2005-01-15 22:25:00,-0.1339,,
2005-01-15 22:30:00,-0.156804,,
2005-01-15 22:35:00,-0.128775,,
2005-01-15 22:40:00,-0.0698774,,
2005-01-15 22:45:00,-0.0889044,,
2005-01-15 22:50:00,-0.101798,,
2005-01-15 22:55:00,-0.15945,,
2005-01-15 23:00:00,-0.189092,,
2005-01-15 23:05:00,-0.180032,,
2005-01-15 23:10:00,-0.164806,,
2005-01-15 23:15:00,-0.212342,,
2005-01-15 23:20:00,-0.192937,,
2005-01-15 23:25:00,-0.251629,,
2005-01-15 23:30:00,-0.249448,,
2005-01-15 23:35:00,-0.207665,,
2005-01-15 23:40:00,-0.168285,,
2005-01-15 23:45:00,-0.174097,,
2005-01-15 23:50:00,-0.170252,,
2005-01-15 23:55:00,-0.0953941,,
2005-01-16 00:00:00,-0.0864191,,
2005-01-16 00:05:00,-0.158975,,
2005-01-16 00:10:00,-0.122022,,
2005-01-16 00:15:00,-0.133426,,
2005-01-16 00:20:00,-0.216309,,
2005-01-16 00:25:00,-0.207421,,
2005-01-16 00:30:00,-0.189751,,
2005-01-16 00:35:00,-0.18642,,
2005-01-16 00:40:00,-0.142197,,
2005-01-16 00:45:00,-0.0935314,,
2005-01-16 00:50:00,-0.176745,,
2005-01-16 00:55:00,-0.175424,,
2005-01-16 01:00:00,-0.239961,,
2005-01-16 01:05:00,-0.264646,,
2005-01-16 01:10:00,-0.219476,,
2005-01-16 01:15:00,-0.226344,,
2005-01-16 01:20:00,-0.264939,,
2005-01-16 01:25:00,-0.297953,,
2005-01-16 01:30:00,-0.311414,,
2005-01-16 01:35:00,-0.333649,,
2005-01-16 01:40:00,-0.306625,,
2005-01-16 01:45:00,-0.286592,,
2005-01-16 01:50:00,-0.32565,,
2005-01-16 01:55:00,-0.370256,,
2005-01-16 02:00:00,-0.375382,,
2005-01-16 02:05:00,-0.353564,,
2005-01-16 02:10:00,-0.346904,,
2005-01-16 02:15:00,-0.405006,,
2005-01-16 02:20:00,-0.408801,,
2005-01-16 02:25:00,-0.369274,,
2005-01-16 02:30:00,-0.412908,,
2005-01-16 02:35:00,-0.422062,,
2005-01-16 02:40:00,-0.436964,,
2005-01-16 02:45:00,-0.429907,,
2005-01-16 02:50:00,-0.468496,,
2005-01-16 02:55:00,-0.485129,,
2005-01-16 03:00:00,-0.479272,,
2005-01-16 03:05:00,-0.498453,,
2005-01-16 03:10:00,-0.516205,,
2005-01-16 03:15:00,-0.576926,,
2005-01-16 03:20:00,-0.568393,,
2005-01-16 03:25:00,-0.580116,,
2005-01-16 03:30:00,-0.64589,,
2005-01-16 03:35:00,-0.64277,,
2005-01-16 03:40:00,-0.656387,,
2005-01-16 03:45:00,-0.603074,,
2005-01-16 03:50:00,-0.589913,,
2005-01-16 03:55:00,-0.611489,,
2005-01-16 04:00:00,-0.644245,,
2005-01-16 04:05:00,-0.630446,,
2005-01-16 04:10:00,-0.652868,,
2005-01-16 04:15:00,-0.669492,,
2005-01-16 04:20:00,-0.721807,,
2005-01-16 04:25:00,-0.709213,,
2005-01-16 04:30:00,-0.725551,,
2005-01-16 04:35:00,-0.755506,,
2005-01-16 04:40:00,-0.725059,,
2005-01-16 04:45:00,-0.70515,,
2005-01-16 04:50:00,-0.737212,,
2005-01-16 04:55:00,-0.720339,,
2005-01-16 05:00:00,-0.762429,,
2005-01-16 05:05:00,-0.771191,,
2005-01-16 05:10:00,-0.750129,,
2005-01-16 05:15:00,-0.779458,,
2005-01-16 05:20:00,-0.790427,,
2005-01-16 05:25:00,-0.798862,,
2005-01-16 05:30:00,-0.846461,,
2005-01-16 05:35:00,-0.854296,,
2005-01-16 05:40:00,-0.814225,,
2005-01-16 05:45:00,-0.816342,,
2005-01-16 05:50:00,-0.837502,,
2005-01-16 05:55:00,-0.847931,,
2005-01-16 06:00:00,-0.844038,,
2005-01-16 06:05:00,-0.837451,,
2005-01-16 06:10:00,-0.81524,,
2005-01-16 06:15:00,-0.800628,,
2005-01-16 06:20:00,-0.844233,,
2005-01-16 06:25:00,-0.845757,,
2005-01-16 06:30:00,-0.8887,,
2005-01-16 06:35:00,-0.913151,,
2005-01-16 06:40:00,-0.900474,,
2005-01-16 06:45:00,-0.9045,,
2005-01-16 06:50:00,-0.924845,,
2005-01-16 06:55:00,-0.918703,,
2005-01-16 07:00:00,-0.928751,,
2005-01-16 07:05:00,-0.927485,,
2005-01-16 07:10:00,-0.921731,,
2005-01-16 07:15:00,-0.926026,,
2005-01-16 07:20:00,-0.947049,,
2005-01-16 07:25:00,-0.962911,,
2005-01-16 07:30:00,-0.9767,,
2005-01-16 07:35:00,-0.98018,,
2005-01-16 07:40:00,-0.943336,,
2005-01-16 07:45:00,-0.937956,,
2005-01-16 07:50:00,-0.927673,,
2005-01-16 07:55:00,-0.957551,,
2005-01-16 08:00:00,-0.956229,,
2005-01-16 08:05:00,-0.919689,,
2005-01-16 08:10:00,-0.901976,,
2005-01-16 08:15:00,-0.95694,,
2005-01-16 08:20:00,-0.982358,,
2005-01-16 08:25:00,-0.957825,,
2005-01-16 08:30:00,-0.977698,,
2005-01-16 08:35:00,-0.9721,,
2005-01-16 08:40:00,-0.961338,,
2005-01-16 08:45:00,-0.941601,,
2005-01-16 08:50:00,-0.981336,,
2005-01-16 08:55:00,-0.951573,,
2005-01-16 09:00:00,-0.928723,,
2005-01-16 09:05:00,-0.910136,,
2005-01-16 09:10:00,-0.893292,,
2005-01-16 09:15:00,-0.878357,,
2005-01-16 09:20:00,-0.880811,,
2005-01-16 09:25:00,-0.855803,,
2005-01-16 09:30:00,-0.873703,,
2005-01-16 09:35:00,-0.85245,,
2005-01-16 09:40:00,-0.807305,,
2005-01-16 09:45:00,-0.775788,,
2005-01-16 09:50:00,-0.774391,,
2005-01-16 09:55:00,-0.739239,,
2005-01-16 10:00:00,-0.749816,,
2005-01-16 10:05:00,-0.76038,,
2005-01-16 10:10:00,-0.751446,,
2005-01-16 10:15:00,-0.728579,,
2005-01-16 10:20:00,-0.729009,,
2005-01-16 10:25:00,-0.67844,,
2005-01-16 10:30:00,-0.630547,,
2005-01-16 10:35:00,-0.617192,,
2005-01-16 10:40:00,-0.552752,,
2005-01-16 10:45:00,-0.501712,,
2005-01-16 10:50:00,-0.497647,,
2005-01-16 10:55:00,-0.508775,,
2005-01-16 11:00:00,-0.477503,,
2005-01-16 11:05:00,-0.454166,,
2005-01-16 11:10:00,-0.37949,,
2005-01-16 11:15:00,-0.418464,,
2005-01-16 11:20:00,-0.388668,,
2005-01-16 11:25:00,-0.3697,,
2005-01-16 11:30:00,-0.388455,,
2005-01-16 11:35:00,-0.368169,,
2005-01-16 11:40:00,-0.33182,,
2005-01-16 11:45:00,-0.319044,,
2005-01-16 11:50:00,-0.342523,,
2005-01-16 11:55:00,-0.296289,,
2005-01-16 12:00:00,-0.290097,,
2005-01-16 12:05:00,-0.179451,,
2005-01-16 12:10:00,-0.190136,,
2005-01-16 12:15:00,-0.180473,,
2005-01-16 12:20:00,-0.153542,,
2005-01-16 12:25:00,-0.185234,,
2005-01-16 12:30:00,-0.233004,,
2005-01-16 12:35:00,-0.136565,,
2005-01-16 12:40:00,-0.125799,,
2005-01-16 12:45:00,-0.090359,,
2005-01-16 12:50:00,-0.117052,,
2005-01-16 12:55:00,-0.0772433,,
2005-01-16 13:00:00,-0.0522991,,
2005-01-16 13:05:00,0.000735389,,
2005-01-16 13:10:00,-0.0328509,,
2005-01-16 13:15:00,-0.0619275,,
2005-01-16 13:20:00,-0.0362822,,
2005-01-16 13:25:00,-0.0593233,,
2005-01-16 13:30:00,-0.0373707,,
2005-01-16 13:35:00,0.00369094,,
2005-01-16 13:40:00,0.0821705,,
2005-01-16 13:45:00,0.122454,,
2005-01-16 13:50:00,0.051132,,
2005-01-16 13:55:00,0.118738,,
2005-01-16 14:00:00,0.124202,,
2005-01-16 14:05:00,0.167359,,
2005-01-16 14:10:00,0.133996,,
2005-01-16 14:15:00,0.140076,,
2005-01-16 14:20:00,0.110077,,
2005-01-16 14:25:00,0.124941,,
2005-01-16 14:30:00,0.157794,,
2005-01-16 14:35:00,0.156015,,
2005-01-16 14:40:00,0.19355,,
2005-01-16 14:45:00,0.254761,,
2005-01-16 14:50:00,0.270092,,
2005-01-16 14:55:00,0.251065,,
2005-01-16 15:00:00,0.275455,,
2005-01-16 15:05:00,0.213757,,
2005-01-16 15:10:00,0.247665,,
2005-01-16 15:15:00,0.264163,,
2005-01-16 15:20:00,0.263829,,
2005-01-16 15:25:00,0.258255,,
2005-01-16 15:30:00,0.288122,,
2005-01-16 15:35:00,0.273366,,
2005-01-16 15:40:00,0.300046,,
2005-01-16 15:45:00,0.294611,,
2005-01-16 15:50:00,0.286029,,
2005-01-16 15:55:00,0.292715,,
2005-01-16 16:00:00,0.281638,,
2005-01-16 16:05:00,0.278861,,
2005-01-16 16:10:00,0.259553,,
2005-01-16 16:15:00,0.299141,,
2005-01-16 16:20:00,0.288773,,
2005-01-16 16:25:00,0.331501,,
2005-01-16 16:30:00,0.344225,,
2005-01-16 16:35:00,0.320356,,
2005-01-16 16:40:00,0.301647,,
2005-01-16 16:45:00,0.281916,,
2005-01-16 16:50:00,0.278909,,
2005-01-16 16:55:00,0.321958,,
2005-01-16 17:00:00,0.308754,,
2005-01-16 17:05:00,0.369592,,
2005-01-16 17:10:00,0.456327,,
2005-01-16 17:15:00,0.392265,,
2005-01-16 17:20:00,0.365377,,
2005-01-16 17:25:00,0.362194,,
2005-01-16 17:30:00,0.261446,,
2005-01-16 17:35:00,0.21735,,
2005-01-16 17:40:00,0.234308,,
2005-01-16 17:45:00,0.275066,,
2005-01-16 17:50:00,0.260781,,
2005-01-16 17:55:00,0.288987,,
2005-01-16 18:00:00,0.317013,,
2005-01-16 18:05:00,0.249186,,
2005-01-16 18:10:00,0.236153,,
2005-01-16 18:15:00,0.271403,,
2005-01-16 18:20:00,0.247898,,
2005-01-16 18:25:00,0.251786,,
2005-01-16 18:30:00,0.251353,,
2005-01-16 18:35:00,0.277328,,
2005-01-16 18:40:00,0.312474,,
2005-01-16 18:45:00,0.310084,,
2005-01-16 18:50:00,0.308949,,
2005-01-16 18:55:00,0.264964,,
2005-01-16 19:00:00,0.206385,,
2005-01-16 19:05:00,0.225192,,
2005-01-16 19:10:00,0.22671,,
2005-01-16 19:15:00,0.200002,,
2005-01-16 19:20:00,0.160735,,
